season,week,celebrity_name,predicted_fan_votes,predicted_fan_percentage
6.0,8.0,Jason Taylor,195153.58703410448,19.48163292878264
6.0,8.0,Kristi Yamaguchi,205639.39065593586,20.602292020067754
6.0,8.0,Mario,198586.0008414399,19.84824362258129
6.0,8.0,Marissa Jaret Winokur,188074.286450675,18.72623948040745
6.0,9.0,Cristian de la Fuente,254156.91482396942,25.44093242019594
6.0,9.0,Jason Taylor,250015.91254481196,25.001273003830843
6.0,9.0,Kristi Yamaguchi,258610.00682546027,25.913967522151843
6.0,9.0,Marissa Jaret Winokur,237217.16580575836,23.643827053821372
6.0,10.0,Cristian de la Fuente,308884.65765619173,30.76003183719467
6.0,10.0,Jason Taylor,337124.90519282245,33.73123417256324
6.0,10.0,Kristi Yamaguchi,353990.4371509859,35.50873399024209
13.0,7.0,David Arquette,160896.22092618595,16.045682955826948
13.0,7.0,Hope Solo,170421.79015010293,17.0694090083949
13.0,7.0,J.R. Martinez,163991.79602206897,16.378124052045344
13.0,7.0,Nancy Grace,151269.31897315342,15.013560395537104
13.0,7.0,Ricki Lake,179961.72317472874,18.09691078448541
13.0,7.0,Rob Kardashian,173459.15075375992,17.396312803710295
24.0,9.0,David Ross,231998.81236517127,23.090613756977465
24.0,9.0,Normani,250737.55464875005,25.077442581393107
24.0,9.0,Rashad Jennings,253960.43543737818,25.41962883648044
24.0,9.0,Simone Biles,263303.19754870044,26.412314825148982
24.0,10.0,David Ross,316033.32382651547,31.512257984756094
24.0,10.0,Normani,340677.90575452545,34.10632064818496
24.0,10.0,Rashad Jennings,343288.77041895915,34.38142136705894
25.0,3.0,Derek Fisher,86549.43706336535,8.610654459287817
25.0,3.0,Drew Scott,93985.55175306485,9.427013123337742
25.0,3.0,Frankie Muniz,86560.10866764587,8.611810600544214
25.0,3.0,Jordan Fisher,101468.48551812003,10.252178572082503
25.0,3.0,Lindsey Stirling,108915.4155725945,11.076612633310486
25.0,3.0,Nick Lachey,86524.42572173536,8.607909656488262
25.0,3.0,Nikki Bella,86605.32339854618,8.616755243958407
25.0,3.0,Sasha Pieterse,78873.25391600378,7.772285518354154
25.0,3.0,Terrell Owens,86505.355675865,8.605832883261586
25.0,3.0,Vanessa Lachey,93871.9978603411,9.414524496047642
25.0,3.0,Victoria Arlen,90140.64485271802,9.004422813327183
25.0,4.0,Derek Fisher,85446.85685719478,8.490699564154392
25.0,4.0,Drew Scott,88784.49155288795,8.856387455564352
25.0,4.0,Frankie Muniz,88684.6983562111,8.84542689200578
25.0,4.0,Jordan Fisher,105417.46522455949,10.689905038157963
25.0,4.0,Lindsey Stirling,95598.09430204345,9.60537276219246
25.0,4.0,Nick Lachey,82109.84895815613,8.125897770952932
25.0,4.0,Nikki Bella,88742.29770949624,8.851758348952098
25.0,4.0,Sasha Pieterse,88684.44823579738,8.845439083045381
25.0,4.0,Terrell Owens,88871.73593694459,8.865954659812857
25.0,4.0,Vanessa Lachey,88773.03252744532,8.855149265126602
25.0,4.0,Victoria Arlen,98887.03033926355,9.968009160035187
14.0,1.0,Donald Driver,78260.14664822095,7.773467827171548
14.0,1.0,Gavin DeGraw,74960.95402213788,7.411804482660575
14.0,1.0,Gladys Knight,85171.00820429105,8.534081155233853
14.0,1.0,Jack Wagner,85063.4939590911,8.522211298547148
14.0,1.0,Jaleel White,95050.49246813846,9.627677388069431
14.0,1.0,Katherine Jenkins,94951.2125918481,9.616665548720407
14.0,1.0,Maria Menounos,78292.08908098825,7.777004202651111
14.0,1.0,Martina Navratilova,74885.10718073082,7.4035302406162575
14.0,1.0,Melissa Gilbert,74862.70579976405,7.401067066719776
14.0,1.0,Roshon Fegan,85121.61083474444,8.528638788394636
14.0,1.0,Sherri Sheperd,85027.14825016221,8.518176480947073
14.0,1.0,William Levy,88354.03095988269,8.885675520268185
14.0,2.0,Donald Driver,88462.67706976697,8.895791365402234
14.0,2.0,Gavin DeGraw,78650.17153187875,7.814627706518494
14.0,2.0,Gladys Knight,71755.28618679437,7.059897207574477
14.0,2.0,Jack Wagner,78669.47932808821,7.81673922624145
14.0,2.0,Jaleel White,82079.92695666273,8.19165164967238
14.0,2.0,Katherine Jenkins,95394.3909002159,9.663855569278637
14.0,2.0,Maria Menounos,91933.90624659137,9.28000334372532
14.0,2.0,Martina Navratilova,64803.83677279239,6.303852652965012
14.0,2.0,Melissa Gilbert,75153.17742240262,7.4312861477788354
14.0,2.0,Roshon Fegan,95627.47307935536,9.689735608613097
14.0,2.0,Sherri Sheperd,85389.50990222073,8.55636783837659
14.0,2.0,William Levy,92080.16460323063,9.296191683853472
14.0,3.0,Donald Driver,92766.77739789235,9.294013947524268
14.0,3.0,Gavin DeGraw,85968.44018340278,8.548028151314215
14.0,3.0,Gladys Knight,86030.10287722718,8.554774404062512
14.0,3.0,Jack Wagner,86182.58463558964,8.571456561506924
14.0,3.0,Jaleel White,89494.33596029323,8.934505076302713
14.0,3.0,Katherine Jenkins,102512.01839750254,10.368690646968481
14.0,3.0,Maria Menounos,95962.8476723071,9.645835184210974
14.0,3.0,Melissa Gilbert,86191.74248259676,8.572468212919414
14.0,3.0,Roshon Fegan,89538.35035367194,8.939334111199052
14.0,3.0,Sherri Sheperd,86277.05829382339,8.581789596443999
14.0,3.0,William Levy,99075.74174569309,9.98910410754745
14.0,4.0,Donald Driver,114531.86893973351,11.593909628045578
14.0,4.0,Gavin DeGraw,98896.91371551079,9.877033670823957
14.0,4.0,Gladys Knight,86898.29238780067,8.569317691424308
14.0,4.0,Jaleel White,94816.7841866518,9.431287947839296
14.0,4.0,Katherine Jenkins,102780.19686546549,10.302219652804526
14.0,4.0,Maria Menounos,110647.62983357665,11.166187679031028
14.0,4.0,Melissa Gilbert,94879.79842294661,9.438151558949333
14.0,4.0,Roshon Fegan,110551.58890450375,11.155625072568823
14.0,4.0,Sherri Sheperd,90924.71815641684,9.00709206072946
14.0,4.0,William Levy,95072.20858739392,9.459175037783693
14.0,5.0,Donald Driver,119778.23347443732,12.052615614750998
14.0,5.0,Gavin DeGraw,86916.51307569454,8.485622038331012
14.0,5.0,Gladys Knight,99242.17905445733,9.816236942832944
14.0,5.0,Jaleel White,107513.90267798034,10.714434228814731
14.0,5.0,Katherine Jenkins,127938.11278128168,12.946713221005826
14.0,5.0,Maria Menounos,119750.72476664737,12.04961566972562
14.0,5.0,Melissa Gilbert,95170.49715485264,9.37557654247793
14.0,5.0,Roshon Fegan,115804.55653766952,11.618254166151313
14.0,5.0,William Levy,127885.28047697926,12.94093157590963
14.0,6.0,Donald Driver,131227.92962704579,13.17053548999655
14.0,6.0,Gladys Knight,95296.72916119068,9.291051830173489
14.0,6.0,Jaleel White,142017.39990528816,14.346219813916676
14.0,6.0,Katherine Jenkins,149125.49268436892,15.122908163801759
14.0,6.0,Maria Menounos,117027.74093972205,11.6300107824292
14.0,6.0,Melissa Gilbert,116953.65106998713,11.622003475614358
14.0,6.0,Roshon Fegan,109892.70801397333,10.859316041250997
14.0,6.0,William Levy,138458.34859842394,13.957954402816974
14.0,7.0,Donald Driver,144423.04259131986,14.454125641512325
14.0,7.0,Jaleel White,139235.90035362143,13.893750315000831
14.0,7.0,Katherine Jenkins,146782.4453585072,14.709305824801874
14.0,7.0,Maria Menounos,154343.69370491302,15.528213282642975
14.0,7.0,Melissa Gilbert,129103.27039510921,12.801864161107824
14.0,7.0,Roshon Fegan,141815.76737633775,14.172358232548028
14.0,7.0,William Levy,144295.88022019152,14.440382542386144
14.0,8.0,Donald Driver,168055.48438393345,16.815599136919605
14.0,8.0,Katherine Jenkins,168108.53102840346,16.82129715176338
14.0,8.0,Maria Menounos,162469.82238955205,16.215329534277362
14.0,8.0,Melissa Gilbert,156780.5592489125,15.604766426714209
14.0,8.0,Roshon Fegan,170970.33157274628,17.129151953930414
14.0,8.0,William Levy,173615.27137645226,17.413855796395037
14.0,9.0,Donald Driver,247983.13414714078,24.78581125144249
14.0,9.0,Katherine Jenkins,243913.90188844042,24.354092361027497
14.0,9.0,Maria Menounos,255924.9495404024,25.62900810471258
14.0,9.0,William Levy,252178.0144240164,25.231088282817428
14.0,10.0,Donald Driver,332100.06224971963,33.20346181298961
14.0,10.0,Katherine Jenkins,335717.0997697322,33.58435992743869
14.0,10.0,William Levy,332182.83798054815,33.2121782595717
9.0,9.0,Donny Osmond,232318.79340059162,23.124129079926124
9.0,9.0,Joanna Krupa,252830.7959770066,25.299272454743573
9.0,9.0,Kelly Osbourne,244271.06506611855,24.390888381846384
9.0,9.0,Mya,270579.34555628325,27.18571008348392
9.0,10.0,Donny Osmond,350383.3680189233,35.128336218493935
9.0,10.0,Kelly Osbourne,306990.5636871134,30.56094508435488
9.0,10.0,Mya,342626.0682939632,34.31071869715118
25.0,5.0,Drew Scott,96022.90125645061,9.563157850456944
25.0,5.0,Frankie Muniz,110156.88515745547,11.112430100041509
25.0,5.0,Jordan Fisher,113615.6165305965,11.493173785398929
25.0,5.0,Lindsey Stirling,106688.65866686386,10.731239507901563
25.0,5.0,Nick Lachey,85700.66548392267,8.43952501231586
25.0,5.0,Nikki Bella,103284.5055829956,10.35771409176807
25.0,5.0,Sasha Pieterse,92673.38303802398,9.197747611294888
25.0,5.0,Terrell Owens,96109.74505683788,9.572624261784213
25.0,5.0,Vanessa Lachey,92653.76593388128,9.195586305929663
25.0,5.0,Victoria Arlen,103093.87329297213,10.33680147310836
25.0,6.0,Drew Scott,99152.68312859659,9.806924095463232
25.0,6.0,Frankie Muniz,102022.59627880674,10.118111900916906
25.0,6.0,Jordan Fisher,126148.31468827298,12.750854996744641
25.0,6.0,Lindsey Stirling,128960.27210376563,13.059423069512436
25.0,6.0,Nick Lachey,87030.78721193557,8.498270922187404
25.0,6.0,Nikki Bella,117193.85865399116,11.77049435393923
25.0,6.0,Terrell Owens,120264.03864383732,12.106248664329632
25.0,6.0,Vanessa Lachey,117012.31125765908,11.75065800402986
25.0,6.0,Victoria Arlen,102215.13803313492,10.139013992876658
25.0,7.0,Drew Scott,131977.8196520337,13.257045868139993
25.0,7.0,Frankie Muniz,138528.61446562415,13.970810602097073
25.0,7.0,Jordan Fisher,125462.08066202766,12.548702431191144
25.0,7.0,Lindsey Stirling,119104.59545276189,11.859229526993676
25.0,7.0,Nikki Bella,112600.26577269871,11.155662334303823
25.0,7.0,Terrell Owens,114806.744320067,11.394131346523656
25.0,7.0,Vanessa Lachey,125599.02942388195,12.56357156337369
25.0,7.0,Victoria Arlen,131920.85025090497,13.250846327376937
25.0,8.0,Drew Scott,151366.06027256517,15.02307694801562
25.0,8.0,Frankie Muniz,169317.1736193056,16.94964906553617
25.0,8.0,Jordan Fisher,189920.3848374334,19.17061048651847
25.0,8.0,Lindsey Stirling,171940.46971327972,17.231889715585567
25.0,8.0,Terrell Owens,163137.6866109081,16.285474004692425
25.0,8.0,Victoria Arlen,154318.22494650798,15.339299779651753
25.0,9.0,Drew Scott,179013.14129115656,17.759971231931885
25.0,9.0,Frankie Muniz,189851.82144645398,18.914836437116747
25.0,9.0,Jordan Fisher,213712.91752331922,21.46538897972397
25.0,9.0,Lindsey Stirling,210429.90337628277,21.11384976358374
25.0,9.0,Victoria Arlen,206992.2163627875,20.74595358764366
25.0,10.0,Drew Scott,240372.76971805934,23.978467411081354
25.0,10.0,Frankie Muniz,248723.3875977242,24.864251952936023
25.0,10.0,Jordan Fisher,255450.32766333118,25.578470926668675
25.0,10.0,Lindsey Stirling,255453.5150208853,25.578809709313944
3.0,1.0,Emmitt Smith,111319.6338046781,11.332974007908176
3.0,1.0,Harry Hamlin,81161.27028118643,8.014200061987893
3.0,1.0,Jerry Springer,76894.77445793408,7.549937667361974
3.0,1.0,Joey Lawrence,98381.05283967036,9.902132178847232
3.0,1.0,Mario Lopez,119562.08471836426,12.248917216303871
3.0,1.0,Monique Coleman,89852.45111257845,8.96446664462864
3.0,1.0,Sara Evans,72632.86376279203,7.087845522649398
3.0,1.0,Shanna Moakler,85526.4319879152,8.490756295839237
3.0,1.0,Tucker Carlson,59297.524624160294,5.654453426076845
3.0,1.0,Vivica A. Fox,102683.4075559172,10.376870226937626
3.0,1.0,Willa Ford,102688.50485480358,10.377446751459107
3.0,2.0,Emmitt Smith,104166.74632172892,10.453020498961665
3.0,2.0,Harry Hamlin,91953.45683834338,9.118042705425017
3.0,2.0,Jerry Springer,83995.59778161645,8.25351979466504
3.0,2.0,Joey Lawrence,123760.02953772074,12.611412457959085
3.0,2.0,Mario Lopez,92054.43279583573,9.129039828398192
3.0,2.0,Monique Coleman,111911.08873154076,11.303928161338451
3.0,2.0,Sara Evans,92067.53327328837,9.130451454948469
3.0,2.0,Shanna Moakler,96044.63946361854,9.564190362159893
3.0,2.0,Vivica A. Fox,103967.31086329558,10.431165423641
3.0,2.0,Willa Ford,100079.16439301152,10.005229312503182
3.0,3.0,Emmitt Smith,93269.77127645948,9.171690145841024
3.0,3.0,Harry Hamlin,106629.17156976137,10.619833549850501
3.0,3.0,Jerry Springer,102244.19677090984,10.143370371167784
3.0,3.0,Joey Lawrence,106835.94219924546,10.642345515183713
3.0,3.0,Mario Lopez,106803.79188728544,10.638853583956534
3.0,3.0,Monique Coleman,128872.80023475391,13.051336313995469
3.0,3.0,Sara Evans,119904.57946966242,12.068345907193448
3.0,3.0,Vivica A. Fox,128670.23049710953,13.029110005462142
3.0,3.0,Willa Ford,106769.51609481254,10.635114607349383
3.0,4.0,Emmitt Smith,121540.12363107203,12.121023160746198
3.0,4.0,Jerry Springer,112115.90050270695,11.101379469055333
3.0,4.0,Joey Lawrence,135608.31415025843,13.650039914096208
3.0,4.0,Mario Lopez,144759.35976044048,14.648505654735674
3.0,4.0,Monique Coleman,121636.64372290707,12.131485594364431
3.0,4.0,Sara Evans,102761.49287905917,10.093589974417046
3.0,4.0,Vivica A. Fox,121616.08362617047,12.129255817452998
3.0,4.0,Willa Ford,139962.08172738546,14.124720415132114
3.0,5.0,Emmitt Smith,148769.3431507676,14.924369563816402
3.0,5.0,Jerry Springer,133356.43219995924,13.25977262875483
3.0,5.0,Joey Lawrence,138453.58885647397,13.809367922783986
3.0,5.0,Mario Lopez,148635.31774018775,14.909867854060998
3.0,5.0,Monique Coleman,148662.66228478923,14.912824505178815
3.0,5.0,Sara Evans,133401.71109089538,13.264662632801786
3.0,5.0,Willa Ford,148720.94467692677,14.919134892603182
3.0,6.0,Emmitt Smith,211294.78029915405,21.201285449365546
3.0,6.0,Jerry Springer,155560.2129510979,15.266720970853065
3.0,6.0,Joey Lawrence,203138.52197641128,20.328833996520707
3.0,6.0,Mario Lopez,234703.31125224728,23.711315198582852
3.0,6.0,Monique Coleman,195303.1735210895,19.49184438467783
3.0,7.0,Emmitt Smith,210327.38983714682,21.102501581913057
3.0,7.0,Jerry Springer,172168.3456744601,17.031705504044833
3.0,7.0,Joey Lawrence,210502.827545347,21.121279874679807
3.0,7.0,Mario Lopez,206954.8031545045,20.741582749813432
3.0,7.0,Monique Coleman,200046.63378854154,20.00293028954887
3.0,8.0,Emmitt Smith,247626.6668574721,24.747849727951376
3.0,8.0,Joey Lawrence,247846.84982488316,24.771216807920293
3.0,8.0,Mario Lopez,260803.99294882925,26.147275955731033
3.0,8.0,Monique Coleman,243722.4903688155,24.3336575083973
3.0,9.0,Emmitt Smith,333469.0656660249,33.34762725887178
3.0,9.0,Joey Lawrence,333321.0231565254,33.33203582973046
3.0,9.0,Mario Lopez,333209.9111774497,33.320336911397774
3.0,10.0,Emmitt Smith,500064.7547232711,50.00675229929568
3.0,10.0,Mario Lopez,499935.24527672894,49.99324770070432
10.0,10.0,Erin Andrews,326863.7535248077,32.6518514559467
10.0,10.0,Evan Lysacek,325638.58558173885,32.522910235552075
10.0,10.0,Nicole Scherzinger,347497.66089345346,34.825238308501234
8.0,9.0,Gilles Marini,209080.16394618934,20.969070512891342
8.0,9.0,Lil' Kim,195219.7644030835,19.48740681278196
8.0,9.0,Melissa Rycroft,212413.52337834734,21.325916405087394
8.0,9.0,Shawn Johnson,209296.91214434832,20.992266119172832
8.0,9.0,Ty Murray,173989.6361280315,17.225340150066472
8.0,10.0,Gilles Marini,272570.4656938121,27.39642503709912
8.0,10.0,Melissa Rycroft,251160.50592929442,25.120890005870827
8.0,10.0,Shawn Johnson,255382.7850868677,25.569208451284453
8.0,10.0,Ty Murray,220886.24329002577,21.913476505745596
8.0,11.0,Gilles Marini,331618.02127509913,33.152535991405344
8.0,11.0,Melissa Rycroft,326017.688732182,32.56301792028027
8.0,11.0,Shawn Johnson,342364.2899927188,34.28444608831439
22.0,10.0,Ginger Zee,325965.3619310761,32.55754877100093
22.0,10.0,Nyle DiMarco,333350.63396137493,33.335011043432445
22.0,10.0,Paige VanZant,340684.004107549,34.10744018556663
5.0,9.0,Helio Castroneves,256032.32977313775,25.640252061541776
5.0,9.0,Jennie Garth,247923.0314626361,24.779273757059446
5.0,9.0,Marie Osmond,239967.4445730834,23.935456190360927
5.0,9.0,Mel B,256077.1941911427,25.645017991037843
5.0,10.0,Helio Castroneves,351940.043020586,35.29026876454139
5.0,10.0,Marie Osmond,292143.70811755216,29.000179032253886
5.0,10.0,Mel B,355916.2488618619,35.709552203204716
13.0,8.0,Hope Solo,200699.9577192027,20.071659380038263
13.0,8.0,J.R. Martinez,229476.89236214827,23.154124036913924
13.0,8.0,Nancy Grace,171763.31126093722,16.98773043015544
13.0,8.0,Ricki Lake,200828.44556068484,20.085387721755527
13.0,8.0,Rob Kardashian,197231.39309702706,19.701098431136845
13.0,9.0,Hope Solo,209195.2209371533,20.675940830160872
13.0,9.0,J.R. Martinez,237109.91991560484,23.627672063043587
13.0,9.0,Ricki Lake,280916.44128487335,28.28131179448217
13.0,9.0,Rob Kardashian,272778.41786236846,27.41507531231337
13.0,10.0,J.R. Martinez,333278.9659860822,33.32759944890812
13.0,10.0,Ricki Lake,331475.603115867,33.137715095777565
13.0,10.0,Rob Kardashian,335245.43089805084,33.53468545531432
15.0,10.0,Kelly Monaco,333171.22392645746,33.316249911333905
15.0,10.0,Melissa Rycroft,335575.0794264467,33.5694007842431
15.0,10.0,Shawn Johnson,331253.69664709584,33.11434930442299
20.0,9.0,Nastia Liukin,254483.6211834314,25.475890486257732
20.0,9.0,Noah Galloway,242478.5684057372,24.20183636712757
20.0,9.0,Riker Lynch,254425.97603687394,25.469771138002013
20.0,9.0,Rumer Willis,248611.83437395742,24.852502008612685
20.0,10.0,Noah Galloway,311511.69770610804,31.03653943644919
20.0,10.0,Riker Lynch,344247.02159857773,34.482032912210734
20.0,10.0,Rumer Willis,344241.2806953142,34.48142765134008
